Route_Number,Reason,Occurred_On,Boro,Bus_Company_Name,How_Long_Delayed,Number_Of_Students_On_The_Bus,Breakdown_or_Running_Late
Y723,Heavy Traffic,10/18/2016 07:10:00 AM,Bronx,PRIDE TRANSPORTATION (SCH,30 min,4,Running Late
P723,Heavy Traffic,10/18/2016 07:30:00 AM,Queens,G.V.C. LTD. (B2192),20MIN,4,Running Late
L926,Heavy Traffic,10/18/2016 07:30:00 AM,,"RELIANT TRANS, INC. (B232",15MINS,3,Running Late
X000,Heavy Traffic,10/18/2016 07:38:00 AM,Bronx,VAN TRANS LLC (B2192),20 mins,10,Running Late
M220,Heavy Traffic,10/18/2016 07:42:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,15 Mins,2,Running Late
X688,Heavy Traffic,10/18/2016 07:46:00 AM,Bronx,G.V.C. LTD. (B2192),20 mins,3,Running Late
M913,Heavy Traffic,10/18/2016 07:44:00 AM,Manhattan,G.V.C. LTD. (B2192),10min,3,Running Late
Q298,Heavy Traffic,10/18/2016 07:46:00 AM,Queens,FIRST STEPS TRANSP INC. (,20 Min,6,Running Late
Q078,Heavy Traffic,10/18/2016 07:47:00 AM,Queens,"RELIANT TRANS, INC. (B232",15MINS,15,Running Late
M418,Problem Run,10/18/2016 07:48:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,25 Min,10,Running Late
L518,Heavy Traffic,10/18/2016 07:51:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",25 MIN,10,Running Late
K338,Other,10/18/2016 07:47:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",25 min,4,Running Late
X696,Heavy Traffic,10/18/2016 07:52:00 AM,Bronx,G.V.C. LTD. (B2192),25 mins,6,Running Late
Q118,Heavy Traffic,10/18/2016 07:53:00 AM,Queens,"RELIANT TRANS, INC. (B232",20 MIN,1,Running Late
X484,Heavy Traffic,10/18/2016 07:54:00 AM,Bronx,G.V.C. LTD. (B2192),10 mins,3,Running Late
X674,Heavy Traffic,10/18/2016 07:56:00 AM,Bronx,G.V.C. LTD. (B2192),5 mins,2,Running Late
Q817,Heavy Traffic,10/18/2016 07:55:00 AM,Queens,FIRST STEPS TRANSP INC. (,30 min,2,Running Late
Q044,Heavy Traffic,10/18/2016 07:53:00 AM,Queens,"RELIANT TRANS, INC. (B232",15MINS,1,Running Late
X483,Heavy Traffic,10/18/2016 07:54:00 AM,Bronx,G.V.C. LTD. (B2192),10min,5,Running Late
J712,Heavy Traffic,10/18/2016 08:00:00 AM,New Jersey,"RELIANT TRANS, INC. (B232",20MINS,8,Running Late
Q078,Heavy Traffic,10/18/2016 08:10:00 AM,Queens,"RELIANT TRANS, INC. (B232",15MINS,16,Running Late
M247,Heavy Traffic,10/18/2016 08:10:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,20min,3,Running Late
M116,Heavy Traffic,10/18/2016 08:35:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,45 MIN,1,Running Late
R372,Mechanical Problem,10/18/2016 02:38:00 PM,Staten Island,"RELIANT TRANS, INC. (B232",,5,Breakdown
M702,Mechanical Problem,10/18/2016 03:23:00 PM,Manhattan,FIRST STEPS TRANSP INC. (,,3,Breakdown
X178,Heavy Traffic,10/19/2016 06:35:00 AM,Bronx,VAN TRANS LLC (B2192),,1,Running Late
L349,Other,10/19/2016 06:30:00 AM,,"BORO TRANSIT, INC.",45 MIN,2,Running Late
X262,Heavy Traffic,10/19/2016 06:37:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,1,Running Late
X308,Heavy Traffic,10/19/2016 06:39:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,1,Running Late
M310,Heavy Traffic,10/19/2016 06:35:00 AM,Manhattan,CONSOLIDATED BUS TRANS. I,25-35 MIN,1,Running Late
X299,Heavy Traffic,10/19/2016 06:41:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,2,Running Late
M183,Heavy Traffic,10/19/2016 06:43:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",15MINS,1,Running Late
X238,Heavy Traffic,10/19/2016 06:43:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,2,Running Late
L013,Heavy Traffic,10/19/2016 06:49:00 AM,Brooklyn,B & F SKILLED INC.(B2192),15 mins,2,Running Late
P302,Heavy Traffic,10/19/2016 06:45:00 AM,,ACME BUS CORP. (B2321),20Min,1,Running Late
L022,Heavy Traffic,10/19/2016 06:55:00 AM,Brooklyn,B & F SKILLED INC.(B2192),15 mins,2,Running Late
P608,Heavy Traffic,10/19/2016 06:45:00 AM,,ACME BUS CORP. (B2321),20Min,1,Running Late
P605,Heavy Traffic,10/19/2016 06:50:00 AM,,ACME BUS CORP. (B2321),20mins,1,Running Late
M181,Heavy Traffic,10/19/2016 06:46:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",15MINS,2,Running Late
M728,Heavy Traffic,10/19/2016 06:50:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,30 min,1,Running Late
L016,Heavy Traffic,10/19/2016 06:58:00 AM,Brooklyn,B & F SKILLED INC.(B2192),15 mins,2,Running Late
Y964,Heavy Traffic,10/19/2016 07:00:00 AM,,"DON THOMAS BUSES, INC. (B",20 MINTUES,1,Running Late
P525,Heavy Traffic,10/19/2016 07:00:00 AM,,ACME BUS CORP. (B2321),15mins,2,Running Late
X672,Heavy Traffic,10/19/2016 07:10:00 AM,Bronx,G.V.C. LTD. (B2192),30 mins,4,Running Late
X785,Heavy Traffic,10/19/2016 07:12:00 AM,Bronx,G.V.C. LTD. (B2192),20 mins,3,Running Late
M399,Heavy Traffic,10/19/2016 06:30:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,1 HR,1,Running Late
X391,Other,10/19/2016 07:08:00 AM,Bronx,VAN TRANS LLC (B2192),20 mins,5,Running Late
P518,Heavy Traffic,10/19/2016 07:08:00 AM,,ACME BUS CORP. (B2321),20mins,1,Running Late
M485,Other,10/19/2016 06:45:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,45min,2,Running Late
M753,Other,10/19/2016 07:00:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,45 Min,1,Running Late
R580,Mechanical Problem,10/19/2016 07:14:00 AM,Staten Island,"RELIANT TRANS, INC. (B232",,3,Breakdown
M927,Heavy Traffic,10/19/2016 07:19:00 AM,Manhattan,G.V.C. LTD. (B2192),20 mins,3,Running Late
Y910,Other,10/19/2016 07:18:00 AM,,"DON THOMAS BUSES, INC. (B",20 MINTUES,3,Running Late
Q111,Heavy Traffic,10/19/2016 07:20:00 AM,Queens,"RELIANT TRANS, INC. (B232",15MINS,6,Running Late
Q821,Problem Run,10/19/2016 07:21:00 AM,Queens,FIRST STEPS TRANSP INC. (,15 mins,4,Running Late
M635,Heavy Traffic,10/19/2016 07:24:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",15MINS,7,Running Late
M462,Heavy Traffic,10/19/2016 07:26:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,20 Min,1,Running Late
Y923,Heavy Traffic,10/19/2016 07:30:00 AM,,"DON THOMAS BUSES, INC. (B",20 MINTUES,6,Running Late
Q298,Heavy Traffic,10/19/2016 07:29:00 AM,Queens,FIRST STEPS TRANSP INC. (,20 Min,6,Running Late
W950,Heavy Traffic,10/19/2016 07:30:00 AM,Westchester,VAN TRANS LLC (B2192),20 mins,1,Running Late
R355,Heavy Traffic,10/19/2016 07:32:00 AM,Staten Island,"RELIANT TRANS, INC. (B232",25 MIN,1,Running Late
Q196,Problem Run,10/19/2016 07:32:00 AM,Queens,FIRST STEPS TRANSP INC. (,15 Mins,3,Running Late
X616,Heavy Traffic,10/19/2016 07:36:00 AM,Bronx,G.V.C. LTD. (B2192),15MIN,7,Running Late
Q161,Heavy Traffic,10/19/2016 07:40:00 AM,Queens,"RELIANT TRANS, INC. (B232",15MINS,6,Running Late
X674,Heavy Traffic,10/19/2016 07:41:00 AM,Bronx,G.V.C. LTD. (B2192),5 mins,10,Running Late
L526,Heavy Traffic,10/19/2016 07:41:00 AM,,"RELIANT TRANS, INC. (B232",7:41 AM,3,Running Late
X726,Heavy Traffic,10/19/2016 07:43:00 AM,Bronx,"RELIANT TRANS, INC. (B232",15MINS,9,Running Late
M537,Heavy Traffic,10/19/2016 07:44:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,20 Min,4,Running Late
X247,Heavy Traffic,10/19/2016 07:44:00 AM,Bronx,VAN TRANS LLC (B2192),30mins,10,Running Late
X375,Heavy Traffic,10/19/2016 07:42:00 AM,Bronx,VAN TRANS LLC (B2192),20mins,12,Running Late
W932,Heavy Traffic,10/19/2016 07:48:00 AM,All Boroughs,VAN TRANS LLC (B2192),30mins,1,Running Late
M536,Heavy Traffic,10/19/2016 07:45:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",15MINS,4,Running Late
L590,Heavy Traffic,10/19/2016 07:51:00 AM,,"RELIANT TRANS, INC. (B232",15MINS,5,Running Late
X956,Heavy Traffic,10/19/2016 07:52:00 AM,Bronx,G.V.C. LTD. (B2192),5,6,Running Late
Q015,Heavy Traffic,10/19/2016 07:53:00 AM,Queens,"RELIANT TRANS, INC. (B232",15MINS,2,Running Late
M418,Problem Run,10/19/2016 07:52:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,20 Min,10,Running Late
Q817,Heavy Traffic,10/19/2016 07:54:00 AM,Queens,FIRST STEPS TRANSP INC. (,30 min,4,Running Late
Q117,Heavy Traffic,10/19/2016 07:55:00 AM,Queens,"RELIANT TRANS, INC. (B232",20MINS,4,Running Late
M167,Heavy Traffic,10/19/2016 07:56:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",15MINS,13,Running Late
M913,Heavy Traffic,10/19/2016 07:53:00 AM,Manhattan,G.V.C. LTD. (B2192),10min,4,Running Late
Y938,Heavy Traffic,10/19/2016 07:25:00 AM,Bronx,PRIDE TRANSPORTATION (SCH,30.min,1,Running Late
M240,Heavy Traffic,10/19/2016 08:03:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",15MINS,6,Running Late
N603,Heavy Traffic,10/19/2016 08:02:00 AM,Nassau County,"THOMAS BUSES, INC. (B2321",40 min,3,Running Late
Y929,Heavy Traffic,10/19/2016 08:04:00 AM,,"DON THOMAS BUSES, INC. (B",15 MIN,2,Running Late
M270,Heavy Traffic,10/19/2016 07:35:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,35min,4,Running Late
M251,Heavy Traffic,10/19/2016 07:30:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,30 min,5,Running Late
J788,Heavy Traffic,10/19/2016 08:14:00 AM,New Jersey,"RELIANT TRANS, INC. (B232",15MINS,13,Running Late
M692,Heavy Traffic,10/19/2016 07:20:00 AM,Manhattan,PRIDE TRANSPORTATION (SCH,30 min,7,Running Late
M404,Other,10/19/2016 08:30:00 AM,Manhattan,CONSOLIDATED BUS TRANS. I,25-35 MIN,3,Running Late
M899,Heavy Traffic,10/19/2016 08:35:00 AM,Manhattan,"THOMAS BUSES, INC. (B2321",15 min,1,Running Late
M736,Heavy Traffic,10/19/2016 08:42:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",25 MIN,3,Running Late
R713,Won`t Start,10/19/2016 02:38:00 PM,Staten Island,"RELIANT TRANS, INC. (B232",,6,Breakdown
P236,Accident,10/19/2016 03:50:00 PM,Brooklyn,HOYT TRANSPORTATION CORP.,45 MIN,3,Running Late
M462,Other,10/19/2016 05:18:00 PM,Manhattan,FIRST STEPS TRANSP INC. (,,1,Breakdown
N779,Mechanical Problem,10/20/2016 06:34:00 AM,Nassau County,VAN TRANS LLC (B2192),,1,Running Late
X060,Heavy Traffic,10/20/2016 06:36:00 AM,Bronx,VAN TRANS LLC (B2192),20 mins,2,Running Late
X262,Heavy Traffic,10/20/2016 06:39:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,1,Running Late
X238,Heavy Traffic,10/20/2016 06:43:00 AM,Bronx,VAN TRANS LLC (B2192),20 mins,3,Running Late
J738,Heavy Traffic,10/20/2016 06:45:00 AM,New Jersey,VAN TRANS LLC (B2192),15 mins,3,Running Late
L581,Mechanical Problem,10/20/2016 06:45:00 AM,Queens,"RELIANT TRANS, INC. (B232",,1,Breakdown
X389,Heavy Traffic,10/20/2016 06:46:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,3,Running Late
X672,Heavy Traffic,10/20/2016 06:49:00 AM,Bronx,G.V.C. LTD. (B2192),40mins,3,Running Late
X069,Heavy Traffic,10/20/2016 06:50:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,4,Running Late
X290,Heavy Traffic,10/20/2016 06:55:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,5,Running Late
L013,Heavy Traffic,10/20/2016 06:55:00 AM,Brooklyn,B & F SKILLED INC.(B2192),15 mins,2,Running Late
W799,Heavy Traffic,10/20/2016 06:57:00 AM,Westchester,VAN TRANS LLC (B2192),15 mins,1,Running Late
X242,Heavy Traffic,10/20/2016 06:59:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,7,Running Late
L022,Heavy Traffic,10/20/2016 06:58:00 AM,Brooklyn,B & F SKILLED INC.(B2192),10 mins,2,Running Late
X238,Heavy Traffic,10/20/2016 07:01:00 AM,Bronx,VAN TRANS LLC (B2192),,5,Running Late
L016,Heavy Traffic,10/20/2016 07:02:00 AM,Brooklyn,B & F SKILLED INC.(B2192),10 mins,2,Running Late
M712,Heavy Traffic,10/20/2016 07:03:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",15MINS,4,Running Late
P599,Heavy Traffic,10/20/2016 07:00:00 AM,,ACME BUS CORP. (B2321),20Min,1,Running Late
P532,Heavy Traffic,10/20/2016 07:00:00 AM,,ACME BUS CORP. (B2321),10Min,1,Running Late
X225,Heavy Traffic,10/20/2016 07:07:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,4,Running Late
X812,Heavy Traffic,10/20/2016 07:05:00 AM,Bronx,"BORO TRANSIT, INC.",25-35 MIN,1,Running Late
K223,Mechanical Problem,10/20/2016 07:10:00 AM,Brooklyn,L & M BUS CORP. (B2192),,1,Breakdown
L349,Heavy Traffic,10/20/2016 07:10:00 AM,,"BORO TRANSIT, INC.",10-15MIN,2,Running Late
Y910,Heavy Traffic,10/20/2016 07:20:00 AM,,"DON THOMAS BUSES, INC. (B",15 MINTUES,4,Running Late
X919,Heavy Traffic,10/20/2016 07:21:00 AM,Bronx,G.V.C. LTD. (B2192),30 mins,1,Running Late
Q821,Problem Run,10/20/2016 07:20:00 AM,Queens,FIRST STEPS TRANSP INC. (,25 Min,2,Running Late
M016,Heavy Traffic,10/20/2016 07:20:00 AM,Manhattan,"BORO TRANSIT, INC.",25-30 MIN,3,Running Late
X009,Heavy Traffic,10/20/2016 07:30:00 AM,Bronx,CONSOLIDATED BUS TRANS. I,25-35 MIN,4,Running Late
X688,Heavy Traffic,10/20/2016 07:34:00 AM,Bronx,G.V.C. LTD. (B2192),20mins,5,Running Late
X072,Other,10/20/2016 07:30:00 AM,Bronx,CONSOLIDATED BUS TRANS. I,25-35 MIN,4,Running Late
X253,Heavy Traffic,10/20/2016 07:30:00 AM,Bronx,"BORO TRANSIT, INC.",25-30 MIN,3,Running Late
Q298,Heavy Traffic,10/20/2016 07:35:00 AM,Queens,FIRST STEPS TRANSP INC. (,15 Mins,6,Running Late
J740,Heavy Traffic,10/20/2016 07:37:00 AM,Manhattan,B & F SKILLED INC.(B2192),30 mins,1,Running Late
X247,Heavy Traffic,10/20/2016 07:38:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,10,Running Late
K956,Heavy Traffic,10/20/2016 07:41:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",20MINS,2,Running Late
M462,Problem Run,10/20/2016 07:40:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,30 min,1,Running Late
X674,Heavy Traffic,10/20/2016 07:45:00 AM,Bronx,G.V.C. LTD. (B2192),5 mins,5,Running Late
M913,Heavy Traffic,10/20/2016 07:47:00 AM,Manhattan,G.V.C. LTD. (B2192),10 mins,3,Running Late
M816,Heavy Traffic,10/20/2016 07:49:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,30 min,3,Running Late
M418,Problem Run,10/20/2016 07:53:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,30 Min,10,Running Late
Y907,Heavy Traffic,10/20/2016 07:55:00 AM,,"DON THOMAS BUSES, INC. (B",20 MINTUES,4,Running Late
M8056,Heavy Traffic,10/20/2016 07:50:00 AM,Manhattan,SNT BUS INC,25-30 MIN,5,Running Late
X280,Heavy Traffic,10/20/2016 07:57:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,12,Running Late
P885,Heavy Traffic,10/20/2016 07:59:00 AM,Queens,FIRST STEPS TRANSP INC. (,25 Min,3,Running Late
M8070,Heavy Traffic,10/20/2016 07:50:00 AM,Manhattan,SNT BUS INC,25-30 MIN,4,Running Late
J708,Heavy Traffic,10/20/2016 07:57:00 AM,New Jersey,"RELIANT TRANS, INC. (B232",20MINS,8,Running Late
Q002,Heavy Traffic,10/20/2016 08:10:00 AM,Queens,"RELIANT TRANS, INC. (B232",15MINS,4,Running Late
W756,Accident,10/20/2016 08:00:00 AM,Westchester,ALL COUNTY BUS LLC (B2321,30-40 min,1,Running Late
X490,Other,10/20/2016 08:08:00 AM,Bronx,G.V.C. LTD. (B2192),40MIN,8,Running Late
N615,Heavy Traffic,10/20/2016 08:13:00 AM,Nassau County,"THOMAS BUSES, INC. (B2321",20 Min,3,Running Late
L581,Heavy Traffic,10/20/2016 08:47:00 AM,,"RELIANT TRANS, INC. (B232",15MINS,3,Running Late
M753,Heavy Traffic,10/20/2016 08:40:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,30,5,Running Late
L002,Heavy Traffic,10/20/2016 08:49:00 AM,Brooklyn,B & F SKILLED INC.(B2192),20 mins,2,Running Late
M616,Heavy Traffic,10/20/2016 02:35:00 PM,Manhattan,"RELIANT TRANS, INC. (B232",20 MIN,2,Running Late
X247,Other,10/20/2016 02:37:00 PM,Bronx,VAN TRANS LLC (B2192),45mins,10,Running Late
X601,Heavy Traffic,10/20/2016 04:05:00 PM,Bronx,G.V.C. LTD. (B2192),10MINS,3,Running Late
X348,Heavy Traffic,10/21/2016 06:34:00 AM,Bronx,VAN TRANS LLC (B2192),30mins,1,Running Late
L649,Heavy Traffic,10/21/2016 06:46:00 AM,,"RELIANT TRANS, INC. (B232",15MINS,2,Running Late
X149,Heavy Traffic,10/21/2016 06:49:00 AM,Bronx,VAN TRANS LLC (B2192),30mins,3,Running Late
X060,Other,10/21/2016 06:50:00 AM,Bronx,VAN TRANS LLC (B2192),25mins,2,Running Late
Y905,Other,10/21/2016 06:52:00 AM,Manhattan,"DON THOMAS BUSES, INC. (B",20 MINTUES,2,Running Late
L590,Other,10/21/2016 06:53:00 AM,,"RELIANT TRANS, INC. (B232",15MINS,2,Running Late
W799,Heavy Traffic,10/21/2016 06:52:00 AM,All Boroughs,VAN TRANS LLC (B2192),20mins,1,Running Late
L016,Heavy Traffic,10/21/2016 06:53:00 AM,Brooklyn,B & F SKILLED INC.(B2192),15 mins,1,Running Late
L022,Heavy Traffic,10/21/2016 06:56:00 AM,Brooklyn,B & F SKILLED INC.(B2192),10 mins,2,Running Late
L013,Heavy Traffic,10/21/2016 06:58:00 AM,Brooklyn,B & F SKILLED INC.(B2192),10 mins,2,Running Late
X672,Heavy Traffic,10/21/2016 07:01:00 AM,Bronx,G.V.C. LTD. (B2192),25 mins,5,Running Late
M949,Heavy Traffic,10/21/2016 06:50:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,35 min,1,Running Late
X381,Other,10/21/2016 07:09:00 AM,Bronx,VAN TRANS LLC (B2192),30mins,4,Running Late
L971,Heavy Traffic,10/21/2016 07:14:00 AM,,"RELIANT TRANS, INC. (B232",15MINS,1,Running Late
M536,Heavy Traffic,10/21/2016 07:15:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",15MINS,4,Running Late
K787,Heavy Traffic,10/21/2016 07:19:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",30min,3,Running Late
R713,Won`t Start,10/21/2016 07:24:00 AM,Staten Island,"RELIANT TRANS, INC. (B232",,8,Breakdown
X688,Heavy Traffic,10/21/2016 07:26:00 AM,Bronx,G.V.C. LTD. (B2192),10 mins,4,Running Late
X009,Other,10/21/2016 07:25:00 AM,Bronx,CONSOLIDATED BUS TRANS. I,25-30 MIN,2,Running Late
R631,Mechanical Problem,10/21/2016 07:31:00 AM,Staten Island,"RELIANT TRANS, INC. (B232",,2,Breakdown
X238,Heavy Traffic,10/21/2016 07:33:00 AM,Bronx,VAN TRANS LLC (B2192),20mins,10,Running Late
X087,Heavy Traffic,10/21/2016 07:30:00 AM,Bronx,CONSOLIDATED BUS TRANS. I,25-30 MIN,3,Running Late
K920,Heavy Traffic,10/21/2016 07:34:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",30min,4,Running Late
X391,Heavy Traffic,10/21/2016 07:35:00 AM,Bronx,VAN TRANS LLC (B2192),20mins,10,Running Late
Q821,Problem Run,10/21/2016 07:36:00 AM,Queens,FIRST STEPS TRANSP INC. (,10 min,4,Running Late
K867,Heavy Traffic,10/21/2016 07:40:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",20min,5,Running Late
X247,Heavy Traffic,10/21/2016 07:39:00 AM,Bronx,VAN TRANS LLC (B2192),25mins,10,Running Late
M462,Problem Run,10/21/2016 07:38:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,45 Min,4,Running Late
Q161,Heavy Traffic,10/21/2016 07:40:00 AM,Queens,"RELIANT TRANS, INC. (B232",15MINS,4,Running Late
Q817,Problem Run,10/21/2016 07:41:00 AM,Queens,FIRST STEPS TRANSP INC. (,30 Min,2,Running Late
L926,Heavy Traffic,10/21/2016 07:42:00 AM,,"RELIANT TRANS, INC. (B232",15MINS,4,Running Late
Y887,Problem Run,10/21/2016 07:30:00 AM,Bronx,"DON THOMAS BUSES, INC. (B",40 MIN,2,Running Late
M321,Heavy Traffic,10/21/2016 07:40:00 AM,Manhattan,CONSOLIDATED BUS TRANS. I,25-35 MIN,4,Running Late
K957,Heavy Traffic,10/21/2016 07:46:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",20min,5,Running Late
X427,Other,10/21/2016 07:40:00 AM,Bronx,CONSOLIDATED BUS TRANS. I,25-35 MIN,4,Running Late
J727,Heavy Traffic,10/21/2016 07:48:00 AM,New Jersey,"RELIANT TRANS, INC. (B232",30min,5,Running Late
X616,Heavy Traffic,10/21/2016 07:57:00 AM,Bronx,G.V.C. LTD. (B2192),15 mins,9,Running Late
Q002,Heavy Traffic,10/21/2016 07:52:00 AM,Queens,"RELIANT TRANS, INC. (B232",15MINS,2,Running Late
X785,Heavy Traffic,10/21/2016 07:54:00 AM,Bronx,G.V.C. LTD. (B2192),10 mins,6,Running Late
M635,Heavy Traffic,10/21/2016 07:54:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",15MINS,9,Running Late
X674,Heavy Traffic,10/21/2016 07:58:00 AM,Bronx,G.V.C. LTD. (B2192),5 mins,10,Running Late
M913,Heavy Traffic,10/21/2016 07:46:00 AM,Manhattan,G.V.C. LTD. (B2192),10min,2,Running Late
X426,Other,10/21/2016 07:50:00 AM,Bronx,CONSOLIDATED BUS TRANS. I,20-25MIN,3,Running Late
X095,Heavy Traffic,10/21/2016 07:55:00 AM,Bronx,CONSOLIDATED BUS TRANS. I,25-30 MIN,5,Running Late
M370,Heavy Traffic,10/21/2016 07:55:00 AM,Manhattan,CONSOLIDATED BUS TRANS. I,25-30 MIN,5,Running Late
R631,Mechanical Problem,10/21/2016 08:03:00 AM,Staten Island,"RELIANT TRANS, INC. (B232",30mins,2,Running Late
M589,Heavy Traffic,10/21/2016 08:15:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",15MINS,10,Running Late
P855,Heavy Traffic,10/21/2016 08:18:00 AM,,FIRST STEPS TRANSP INC. (,15 Mins,4,Running Late
W814,Heavy Traffic,10/21/2016 08:21:00 AM,Rockland County,VAN TRANS LLC (B2192),30mins,1,Running Late
M272,Heavy Traffic,10/21/2016 08:25:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,20 min,5,Running Late
M710,Won`t Start,10/21/2016 03:15:00 PM,Manhattan,LEESEL TRANSP CORP (B2192,60MIN,4,Running Late
W743,Mechanical Problem,10/21/2016 03:28:00 PM,Westchester,CHILDREN`S TRANS INC. (B2,,2,Breakdown
M427,Heavy Traffic,10/21/2016 04:25:00 PM,Manhattan,LEESEL TRANSP CORP (B2192,20,3,Running Late
L016,Heavy Traffic,10/24/2016 06:32:00 AM,Brooklyn,B & F SKILLED INC.(B2192),30 MIN,1,Running Late
Y971,Other,10/24/2016 06:25:00 AM,Bronx,"DON THOMAS BUSES, INC. (B",20 MIN,1,Running Late
X178,Heavy Traffic,10/24/2016 06:37:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,1,Running Late
X238,Heavy Traffic,10/24/2016 06:39:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,1,Running Late
X262,Heavy Traffic,10/24/2016 06:43:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,1,Running Late
P679,Heavy Traffic,10/24/2016 06:35:00 AM,,ACME BUS CORP. (B2321),20Min,1,Running Late
X399,Heavy Traffic,10/24/2016 06:47:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,3,Running Late
X076,Other,10/24/2016 06:47:00 AM,Bronx,VAN TRANS LLC (B2192),25mins,1,Running Late
M536,Heavy Traffic,10/24/2016 06:47:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",15MINS,3,Running Late
W799,Heavy Traffic,10/24/2016 06:49:00 AM,Westchester,VAN TRANS LLC (B2192),15 mins,1,Running Late
X201,Other,10/24/2016 06:50:00 AM,Bronx,VAN TRANS LLC (B2192),20mins,2,Running Late
X200,Heavy Traffic,10/24/2016 06:51:00 AM,Bronx,VAN TRANS LLC (B2192),,2,Running Late
X015,Heavy Traffic,10/24/2016 06:52:00 AM,Bronx,VAN TRANS LLC (B2192),20mins,1,Running Late
Y944,Other,10/24/2016 06:54:00 AM,Bronx,"DON THOMAS BUSES, INC. (B",30 MIN,1,Running Late
M495,Heavy Traffic,10/24/2016 06:50:00 AM,Manhattan,CONSOLIDATED BUS TRANS. I,25-35 MIN,1,Running Late
X217,Heavy Traffic,10/24/2016 06:53:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,3,Running Late
X076,Heavy Traffic,10/24/2016 06:56:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,3,Running Late
M059,Other,10/24/2016 06:50:00 AM,Manhattan,"BORO TRANSIT, INC.",25-30 MIN,1,Running Late
X391,Heavy Traffic,10/24/2016 07:02:00 AM,Bronx,VAN TRANS LLC (B2192),20 mins,5,Running Late
L022,Heavy Traffic,10/24/2016 07:00:00 AM,Manhattan,B & F SKILLED INC.(B2192),30 MIN,1,Running Late
X398,Heavy Traffic,10/24/2016 07:03:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,6,Running Late
X299,Heavy Traffic,10/24/2016 07:05:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,6,Running Late
M215,Flat Tire,10/24/2016 07:11:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,1hr,2,Running Late
M290,Heavy Traffic,10/24/2016 07:19:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,15 min,2,Running Late
Y942,Heavy Traffic,10/24/2016 07:22:00 AM,,"DON THOMAS BUSES, INC. (B",10 MINTUES,1,Running Late
